tract_geoid,NAME,state_fips,total_population,median_household_income
48029171924,Census Tract 1719.24; Bexar County; Texas,48,7134,72352
48029171926,Census Tract 1719.26; Bexar County; Texas,48,2667,38363
48029171927,Census Tract 1719.27; Bexar County; Texas,48,11508,65592
48029171928,Census Tract 1719.28; Bexar County; Texas,48,5937,111543
48029171929,Census Tract 1719.29; Bexar County; Texas,48,5310,73487
48029172002,Census Tract 1720.02; Bexar County; Texas,48,27915,104123
48029172003,Census Tract 1720.03; Bexar County; Texas,48,6444,99430
48029172004,Census Tract 1720.04; Bexar County; Texas,48,11543,115531
48029172005,Census Tract 1720.05; Bexar County; Texas,48,10904,88750
48029172006,Census Tract 1720.06; Bexar County; Texas,48,14229,113311
48029172008,Census Tract 1720.08; Bexar County; Texas,48,5697,131702
48029172009,Census Tract 1720.09; Bexar County; Texas,48,10185,127969
48029180101,Census Tract 1801.01; Bexar County; Texas,48,5117,60924
48029180102,Census Tract 1801.02; Bexar County; Texas,48,1852,84500
48029180201,Census Tract 1802.01; Bexar County; Texas,48,4836,37191
48029180202,Census Tract 1802.02; Bexar County; Texas,48,5201,35784
48029180300,Census Tract 1803; Bexar County; Texas,48,4435,42710
48029180400,Census Tract 1804; Bexar County; Texas,48,4318,32214
48029180501,Census Tract 1805.01; Bexar County; Texas,48,4845,27048
48029180503,Census Tract 1805.03; Bexar County; Texas,48,4174,50054
48029180504,Census Tract 1805.04; Bexar County; Texas,48,4671,51765
48029180602,Census Tract 1806.02; Bexar County; Texas,48,4086,42917
48029180603,Census Tract 1806.03; Bexar County; Texas,48,2038,68150
48029180604,Census Tract 1806.04; Bexar County; Texas,48,6328,50739
48029180701,Census Tract 1807.01; Bexar County; Texas,48,3914,40871
48029180702,Census Tract 1807.02; Bexar County; Texas,48,6150,46715
48029180800,Census Tract 1808; Bexar County; Texas,48,2567,26976
48029180901,Census Tract 1809.01; Bexar County; Texas,48,5096,55625
48029180902,Census Tract 1809.02; Bexar County; Texas,48,8765,49603
48029181001,Census Tract 1810.01; Bexar County; Texas,48,3098,58518
48029181003,Census Tract 1810.03; Bexar County; Texas,48,8111,43538
48029181004,Census Tract 1810.04; Bexar County; Texas,48,6381,51272
48029181005,Census Tract 1810.05; Bexar County; Texas,48,4305,29589
48029181100,Census Tract 1811; Bexar County; Texas,48,5464,75085
48029181200,Census Tract 1812; Bexar County; Texas,48,5045,100124
48029181301,Census Tract 1813.01; Bexar County; Texas,48,4463,50364
48029181302,Census Tract 1813.02; Bexar County; Texas,48,5892,54415
48029181303,Census Tract 1813.03; Bexar County; Texas,48,3643,41984
48029181402,Census Tract 1814.02; Bexar County; Texas,48,3011,48882
48029181403,Census Tract 1814.03; Bexar County; Texas,48,6626,56474
48029181404,Census Tract 1814.04; Bexar County; Texas,48,5511,58463
48029181503,Census Tract 1815.03; Bexar County; Texas,48,8950,54101
48029181504,Census Tract 1815.04; Bexar County; Texas,48,6875,45282
48029181505,Census Tract 1815.05; Bexar County; Texas,48,4591,83607
48029181506,Census Tract 1815.06; Bexar County; Texas,48,3779,43786
48029181601,Census Tract 1816.01; Bexar County; Texas,48,3369,55313
48029181602,Census Tract 1816.02; Bexar County; Texas,48,6028,53254
48029181703,Census Tract 1817.03; Bexar County; Texas,48,8287,104821
48029181704,Census Tract 1817.04; Bexar County; Texas,48,6338,62026
48029181705,Census Tract 1817.05; Bexar County; Texas,48,6326,54381
48029181711,Census Tract 1817.11; Bexar County; Texas,48,9321,96845
48029181712,Census Tract 1817.12; Bexar County; Texas,48,4129,90742
48029181713,Census Tract 1817.13; Bexar County; Texas,48,7377,81268
48029181715,Census Tract 1817.15; Bexar County; Texas,48,6424,73950
48029181716,Census Tract 1817.16; Bexar County; Texas,48,8002,77105
48029181718,Census Tract 1817.18; Bexar County; Texas,48,4820,85000
48029181720,Census Tract 1817.20; Bexar County; Texas,48,5338,118618
48029181721,Census Tract 1817.21; Bexar County; Texas,48,3245,107750
48029181722,Census Tract 1817.22; Bexar County; Texas,48,4353,78611
48029181723,Census Tract 1817.23; Bexar County; Texas,48,4621,86573
48029181724,Census Tract 1817.24; Bexar County; Texas,48,5174,114028
48029181725,Census Tract 1817.25; Bexar County; Texas,48,5824,54227
48029181726,Census Tract 1817.26; Bexar County; Texas,48,14802,126866
48029181727,Census Tract 1817.27; Bexar County; Texas,48,3944,64896
48029181729,Census Tract 1817.29; Bexar County; Texas,48,13493,116339
48029181730,Census Tract 1817.30; Bexar County; Texas,48,3872,69800
48029181731,Census Tract 1817.31; Bexar County; Texas,48,7145,90285
48029181732,Census Tract 1817.32; Bexar County; Texas,48,9321,57481
48029181733,Census Tract 1817.33; Bexar County; Texas,48,6352,84388
48029181808,Census Tract 1818.08; Bexar County; Texas,48,1939,91042
48029181809,Census Tract 1818.09; Bexar County; Texas,48,6368,68985
48029181811,Census Tract 1818.11; Bexar County; Texas,48,4024,80068
48029181813,Census Tract 1818.13; Bexar County; Texas,48,8751,54265
48029181814,Census Tract 1818.14; Bexar County; Texas,48,7293,70097
48029181815,Census Tract 1818.15; Bexar County; Texas,48,3043,101417
48029181816,Census Tract 1818.16; Bexar County; Texas,48,4031,100515
48029181817,Census Tract 1818.17; Bexar County; Texas,48,3115,74948
48029181818,Census Tract 1818.18; Bexar County; Texas,48,5737,67121
48029181819,Census Tract 1818.19; Bexar County; Texas,48,8554,74836
48029181820,Census Tract 1818.20; Bexar County; Texas,48,9119,50476
48029181821,Census Tract 1818.21; Bexar County; Texas,48,3733,86964
48029181822,Census Tract 1818.22; Bexar County; Texas,48,4419,63723
48029181823,Census Tract 1818.23; Bexar County; Texas,48,3065,73790
48029181824,Census Tract 1818.24; Bexar County; Texas,48,3561,80806
48029181825,Census Tract 1818.25; Bexar County; Texas,48,6456,73843
48029181826,Census Tract 1818.26; Bexar County; Texas,48,6857,109024
48029181901,Census Tract 1819.01; Bexar County; Texas,48,4856,58286
48029181902,Census Tract 1819.02; Bexar County; Texas,48,11026,117813
48029182001,Census Tract 1820.01; Bexar County; Texas,48,5190,113281
48029182002,Census Tract 1820.02; Bexar County; Texas,48,9059,146964
48029182003,Census Tract 1820.03; Bexar County; Texas,48,4841,137031
48029182101,Census Tract 1821.01; Bexar County; Texas,48,15280,136533
48029182102,Census Tract 1821.02; Bexar County; Texas,48,11916,162869
48029182103,Census Tract 1821.03; Bexar County; Texas,48,5149,139866
48029182105,Census Tract 1821.05; Bexar County; Texas,48,12381,117460
48029182106,Census Tract 1821.06; Bexar County; Texas,48,9851,120972
48029190100,Census Tract 1901; Bexar County; Texas,48,2797,45366
48029190200,Census Tract 1902; Bexar County; Texas,48,3868,63822
48029190400,Census Tract 1904; Bexar County; Texas,48,4493,92313
48029190501,Census Tract 1905.01; Bexar County; Texas,48,3011,48150
48029190503,Census Tract 1905.03; Bexar County; Texas,48,2739,52917
48029190504,Census Tract 1905.04; Bexar County; Texas,48,2602,42198
48029190601,Census Tract 1906.01; Bexar County; Texas,48,3846,38857
48029190603,Census Tract 1906.03; Bexar County; Texas,48,2625,55066
48029190604,Census Tract 1906.04; Bexar County; Texas,48,4589,46802
48029190700,Census Tract 1907; Bexar County; Texas,48,3403,60469
48029190800,Census Tract 1908; Bexar County; Texas,48,2286,179500
48029190901,Census Tract 1909.01; Bexar County; Texas,48,6488,52814
48029190902,Census Tract 1909.02; Bexar County; Texas,48,4197,92929
48029191003,Census Tract 1910.03; Bexar County; Texas,48,8845,41855
48029191004,Census Tract 1910.04; Bexar County; Texas,48,4217,34939
48029191005,Census Tract 1910.05; Bexar County; Texas,48,2312,55100
48029191006,Census Tract 1910.06; Bexar County; Texas,48,6196,40802
48029191101,Census Tract 1911.01; Bexar County; Texas,48,1834,148864
48029191102,Census Tract 1911.02; Bexar County; Texas,48,2148,69253
48029191201,Census Tract 1912.01; Bexar County; Texas,48,3041,86587
48029191202,Census Tract 1912.02; Bexar County; Texas,48,4885,62683
48029191303,Census Tract 1913.03; Bexar County; Texas,48,1698,78250
48029191304,Census Tract 1913.04; Bexar County; Texas,48,2687,34016
48029191405,Census Tract 1914.05; Bexar County; Texas,48,8646,101206
48029191406,Census Tract 1914.06; Bexar County; Texas,48,6432,125208
48029191408,Census Tract 1914.08; Bexar County; Texas,48,2811,38690
48029191409,Census Tract 1914.09; Bexar County; Texas,48,7284,45446
48029191410,Census Tract 1914.10; Bexar County; Texas,48,5865,39920
48029191411,Census Tract 1914.11; Bexar County; Texas,48,4894,67418
48029191412,Census Tract 1914.12; Bexar County; Texas,48,2205,202417
48029191413,Census Tract 1914.13; Bexar County; Texas,48,5848,78125
48029191503,Census Tract 1915.03; Bexar County; Texas,48,5003,105745
48029191504,Census Tract 1915.04; Bexar County; Texas,48,2863,225556
48029191505,Census Tract 1915.05; Bexar County; Texas,48,2069,130298
48029191506,Census Tract 1915.06; Bexar County; Texas,48,5653,85755
48029191701,Census Tract 1917.01; Bexar County; Texas,48,1455,141518
48029191702,Census Tract 1917.02; Bexar County; Texas,48,7649,107494
48029191804,Census Tract 1918.04; Bexar County; Texas,48,11226,159953
48029191806,Census Tract 1918.06; Bexar County; Texas,48,7612,156935
48029191807,Census Tract 1918.07; Bexar County; Texas,48,9601,75319
48029191808,Census Tract 1918.08; Bexar County; Texas,48,5567,109238
48029191809,Census Tract 1918.09; Bexar County; Texas,48,8284,145918
48029191810,Census Tract 1918.10; Bexar County; Texas,48,6667,101067
48029191811,Census Tract 1918.11; Bexar County; Texas,48,4448,111359
48029191812,Census Tract 1918.12; Bexar County; Texas,48,3963,146375
48029191813,Census Tract 1918.13; Bexar County; Texas,48,6512,114970
48029191814,Census Tract 1918.14; Bexar County; Texas,48,6167,108688
48029191815,Census Tract 1918.15; Bexar County; Texas,48,4106,86424
48029191816,Census Tract 1918.16; Bexar County; Texas,48,3222,88969
48029191818,Census Tract 1918.18; Bexar County; Texas,48,5697,60469
48029191819,Census Tract 1918.19; Bexar County; Texas,48,10478,122839
48029191900,Census Tract 1919; Bexar County; Texas,48,3870,66472
48029192000,Census Tract 1920; Bexar County; Texas,48,5704,37078
48029192100,Census Tract 1921; Bexar County; Texas,48,2262,86250
48029192200,Census Tract 1922; Bexar County; Texas,48,3094,55427
48029192300,Census Tract 1923; Bexar County; Texas,48,4917,79286
48029980001,Census Tract 9800.01; Bexar County; Texas,48,0,-666666666
48029980002,Census Tract 9800.02; Bexar County; Texas,48,0,-666666666
48029980003,Census Tract 9800.03; Bexar County; Texas,48,1093,70250
48029980004,Census Tract 9800.04; Bexar County; Texas,48,0,-666666666
48029980005,Census Tract 9800.05; Bexar County; Texas,48,12,-666666666
48029980100,Census Tract 9801; Bexar County; Texas,48,1182,60000
48031950101,Census Tract 9501.01; Blanco County; Texas,48,2842,49435
48031950102,Census Tract 9501.02; Blanco County; Texas,48,2023,117096
48031950201,Census Tract 9502.01; Blanco County; Texas,48,3433,65708
48031950202,Census Tract 9502.02; Blanco County; Texas,48,3310,103307
48033950100,Census Tract 9501; Borden County; Texas,48,686,80625
48035950100,Census Tract 9501; Bosque County; Texas,48,3941,59926
48035950200,Census Tract 9502; Bosque County; Texas,48,1884,56593
48035950300,Census Tract 9503; Bosque County; Texas,48,1600,75188
48035950400,Census Tract 9504; Bosque County; Texas,48,3607,76250
48035950500,Census Tract 9505; Bosque County; Texas,48,3050,49414
48035950600,Census Tract 9506; Bosque County; Texas,48,1841,72017
48035950700,Census Tract 9507; Bosque County; Texas,48,2481,56354
48037010100,Census Tract 101; Bowie County; Texas,48,5997,55233
48037010400,Census Tract 104; Bowie County; Texas,48,3581,27391
48037010500,Census Tract 105; Bowie County; Texas,48,2589,22031
48037010600,Census Tract 106; Bowie County; Texas,48,1630,29821
48037010700,Census Tract 107; Bowie County; Texas,48,5268,49944
48037010800,Census Tract 108; Bowie County; Texas,48,4397,34336
48037010903,Census Tract 109.03; Bowie County; Texas,48,3808,63039
48037010904,Census Tract 109.04; Bowie County; Texas,48,3944,89310
48037010905,Census Tract 109.05; Bowie County; Texas,48,2599,56125
48037010906,Census Tract 109.06; Bowie County; Texas,48,4930,82708
48037011001,Census Tract 110.01; Bowie County; Texas,48,3487,51194
48037011002,Census Tract 110.02; Bowie County; Texas,48,4748,48835
48037011101,Census Tract 111.01; Bowie County; Texas,48,3885,56250
48037011102,Census Tract 111.02; Bowie County; Texas,48,2603,57755
48037011201,Census Tract 112.01; Bowie County; Texas,48,4179,152656
48037011202,Census Tract 112.02; Bowie County; Texas,48,2728,99987
48037011301,Census Tract 113.01; Bowie County; Texas,48,3087,53352
48037011302,Census Tract 113.02; Bowie County; Texas,48,2025,56772
48037011402,Census Tract 114.02; Bowie County; Texas,48,1917,53125
48037011403,Census Tract 114.03; Bowie County; Texas,48,3286,65068
48037011404,Census Tract 114.04; Bowie County; Texas,48,4083,62846
48037011501,Census Tract 115.01; Bowie County; Texas,48,8265,75069
48037011502,Census Tract 115.02; Bowie County; Texas,48,2409,51004
48037011601,Census Tract 116.01; Bowie County; Texas,48,2801,54426
48037011602,Census Tract 116.02; Bowie County; Texas,48,2657,59044
48037011700,Census Tract 117; Bowie County; Texas,48,1844,61071
48039660100,Census Tract 6601; Brazoria County; Texas,48,4235,109750
48039660200,Census Tract 6602; Brazoria County; Texas,48,6062,102715
48039660301,Census Tract 6603.01; Brazoria County; Texas,48,4022,85693
48039660302,Census Tract 6603.02; Brazoria County; Texas,48,3400,120938
48039660303,Census Tract 6603.03; Brazoria County; Texas,48,3856,149266
48039660401,Census Tract 6604.01; Brazoria County; Texas,48,2753,88375
48039660402,Census Tract 6604.02; Brazoria County; Texas,48,4845,157361
48039660403,Census Tract 6604.03; Brazoria County; Texas,48,4766,82986
48039660501,Census Tract 6605.01; Brazoria County; Texas,48,2194,143068
48039660502,Census Tract 6605.02; Brazoria County; Texas,48,4745,132509
48039660503,Census Tract 6605.03; Brazoria County; Texas,48,2735,68750
48039660504,Census Tract 6605.04; Brazoria County; Texas,48,1357,94766
48039660603,Census Tract 6606.03; Brazoria County; Texas,48,2895,70592
48039660604,Census Tract 6606.04; Brazoria County; Texas,48,3727,144329
48039660605,Census Tract 6606.05; Brazoria County; Texas,48,6612,151530
48039660606,Census Tract 6606.06; Brazoria County; Texas,48,3545,111000
48039660607,Census Tract 6606.07; Brazoria County; Texas,48,4584,80966
48039660608,Census Tract 6606.08; Brazoria County; Texas,48,2460,76162
48039660609,Census Tract 6606.09; Brazoria County; Texas,48,4733,95150
48039660610,Census Tract 6606.10; Brazoria County; Texas,48,4420,119259
48039660611,Census Tract 6606.11; Brazoria County; Texas,48,5730,134711
48039660612,Census Tract 6606.12; Brazoria County; Texas,48,3398,120282
48039660613,Census Tract 6606.13; Brazoria County; Texas,48,6051,164512
48039660614,Census Tract 6606.14; Brazoria County; Texas,48,5114,117240
48039660615,Census Tract 6606.15; Brazoria County; Texas,48,4781,99840
48039660616,Census Tract 6606.16; Brazoria County; Texas,48,4733,163933
48039660703,Census Tract 6607.03; Brazoria County; Texas,48,4460,111442
48039660704,Census Tract 6607.04; Brazoria County; Texas,48,5742,152917
48039660705,Census Tract 6607.05; Brazoria County; Texas,48,5681,84022
48039660706,Census Tract 6607.06; Brazoria County; Texas,48,3882,144868
48039660707,Census Tract 6607.07; Brazoria County; Texas,48,5162,108776
48039660708,Census Tract 6607.08; Brazoria County; Texas,48,8363,123906
48039660803,Census Tract 6608.03; Brazoria County; Texas,48,3197,121382
48039660804,Census Tract 6608.04; Brazoria County; Texas,48,4222,113942
48039660805,Census Tract 6608.05; Brazoria County; Texas,48,5094,123354
48039660806,Census Tract 6608.06; Brazoria County; Texas,48,3385,105128
48039660901,Census Tract 6609.01; Brazoria County; Texas,48,1911,77821
48039660902,Census Tract 6609.02; Brazoria County; Texas,48,6610,103493
48039661000,Census Tract 6610; Brazoria County; Texas,48,9630,103929
48039661100,Census Tract 6611; Brazoria County; Texas,48,3161,71228
48039661200,Census Tract 6612; Brazoria County; Texas,48,4606,50165
48039661300,Census Tract 6613; Brazoria County; Texas,48,2631,57067
48039661400,Census Tract 6614; Brazoria County; Texas,48,7183,74068
48039661501,Census Tract 6615.01; Brazoria County; Texas,48,4569,64856
48039661502,Census Tract 6615.02; Brazoria County; Texas,48,5247,77150
48039661601,Census Tract 6616.01; Brazoria County; Texas,48,6879,73569
48039661602,Census Tract 6616.02; Brazoria County; Texas,48,3010,83194
48039661700,Census Tract 6617; Brazoria County; Texas,48,3245,97549
48039661800,Census Tract 6618; Brazoria County; Texas,48,9520,112763
48039661901,Census Tract 6619.01; Brazoria County; Texas,48,8236,95121
48039661902,Census Tract 6619.02; Brazoria County; Texas,48,11452,98568
48039662000,Census Tract 6620; Brazoria County; Texas,48,5956,93830
