tract_geoid,applications,ppfvl_sum,ppfvl_mean,tsa_eligible_rate,owner_rate,renter_rate
12011091100,10,341.7,85.425,0.2,0.6,0.4
12011091201,9,0.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444
12011091202,5,0.0,0.0,0.6,0.8,0.2
12011091300,6,341.7,170.85,0.6666666666666666,0.6666666666666666,0.3333333333333333
12011091400,4,0.0,0.0,0.25,0.5,0.5
12011091500,5,0.0,0.0,0.0,0.0,1.0
12011091600,2,0.0,,0.5,0.0,1.0
12011091701,7,0.0,0.0,0.42857142857142855,0.7142857142857143,0.2857142857142857
12011091702,1,0.0,0.0,0.0,0.0,1.0
12011091801,7,1927.8,481.95,0.14285714285714285,0.5714285714285714,0.42857142857142855
12011091802,4,0.0,0.0,0.25,0.75,0.25
12011091901,5,341.7,113.89999999999999,0.4,0.0,1.0
12011091902,6,0.0,0.0,0.5,0.16666666666666666,0.8333333333333334
12011092000,3,0.0,0.0,0.0,1.0,0.0
12011100101,5,341.7,113.89999999999999,0.4,0.2,0.8
12011100103,2,0.0,,1.0,0.5,0.5
12011100104,2,0.0,0.0,0.5,1.0,0.0
12011100105,2,0.0,0.0,1.0,0.5,0.5
12011100201,3,0.0,0.0,0.3333333333333333,0.0,1.0
12011100202,6,341.7,341.7,0.3333333333333333,0.5,0.5
12011100300,9,1927.8,642.6,0.2222222222222222,0.2222222222222222,0.7777777777777778
12011100400,6,0.0,0.0,0.3333333333333333,0.0,1.0
12011100501,3,341.7,113.89999999999999,0.6666666666666666,0.6666666666666666,0.3333333333333333
12011100600,9,341.7,85.425,0.3333333333333333,0.2222222222222222,0.7777777777777778
12011100700,12,341.7,56.949999999999996,0.3333333333333333,0.4166666666666667,0.5833333333333334
12011100801,8,0.0,0.0,0.5,0.25,0.75
12011100802,18,2611.2,435.2,0.4444444444444444,0.2222222222222222,0.7777777777777778
12011110100,6,341.7,170.85,0.3333333333333333,0.5,0.5
12011110301,4,0.0,0.0,0.5,0.75,0.25
12011110302,8,0.0,0.0,0.25,0.875,0.125
12011110303,1,0.0,,0.0,1.0,0.0
12011110307,1,0.0,,0.0,1.0,0.0
12011110308,1,0.0,0.0,1.0,0.0,1.0
12011110309,5,0.0,0.0,0.2,0.6,0.4
12011110311,4,0.0,0.0,0.5,0.5,0.5
12011110312,15,1927.8,385.56,0.3333333333333333,0.4,0.6
12011110313,6,341.7,341.7,0.16666666666666666,0.5,0.5
12011110319,8,0.0,0.0,0.125,0.5,0.5
12011110320,9,341.7,113.89999999999999,0.2222222222222222,0.1111111111111111,0.8888888888888888
12011110321,4,0.0,0.0,0.25,0.5,0.5
12011110322,8,0.0,0.0,0.125,0.625,0.375
12011110323,14,1927.8,481.95,0.21428571428571427,0.42857142857142855,0.5714285714285714
12011110324,10,0.0,0.0,0.2,0.9,0.1
12011110325,10,0.0,0.0,0.4,0.4,0.6
12011110326,2,0.0,0.0,0.5,1.0,0.0
12011110327,5,0.0,0.0,0.0,0.6,0.4
12011110328,4,0.0,0.0,0.75,0.0,1.0
12011110330,2,0.0,0.0,0.0,1.0,0.0
12011110331,6,0.0,0.0,0.16666666666666666,0.5,0.5
12011110332,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
12011110333,2,0.0,0.0,0.5,1.0,0.0
12011110334,1,0.0,0.0,1.0,0.0,1.0
12011110335,9,0.0,,0.5555555555555556,0.4444444444444444,0.5555555555555556
12011110336,11,0.0,,0.5454545454545454,0.2727272727272727,0.7272727272727273
12011110337,9,0.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666
12011110338,4,0.0,,0.75,0.25,0.75
12011110339,2,0.0,,0.0,1.0,0.0
12011110340,6,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12011110341,7,0.0,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714
12011110342,15,341.7,85.425,0.3333333333333333,0.4,0.6
12011110343,2,0.0,,0.5,1.0,0.0
12011110402,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12011110403,8,0.0,0.0,0.0,0.5,0.5
12011110404,12,0.0,0.0,0.5833333333333334,0.6666666666666666,0.3333333333333333
12011110501,5,0.0,0.0,0.0,0.6,0.4
12011110502,11,0.0,0.0,0.45454545454545453,0.8181818181818182,0.18181818181818182
12011110600,5,0.0,0.0,0.8,0.0,1.0
12013010100,2,2515.77,1257.885,0.0,0.5,0.5
12013010200,6,6827.4,1365.48,0.0,0.6666666666666666,0.3333333333333333
12013010300,9,914.61,152.435,0.0,0.4444444444444444,0.4444444444444444
12015010100,1,0.0,0.0,0.0,1.0,0.0
12015010200,6,341.7,85.425,0.3333333333333333,0.5,0.5
12015010301,4,341.7,113.89999999999999,0.75,0.5,0.5
12015010302,4,341.7,85.425,0.0,0.25,0.75
12015010401,1,0.0,,0.0,1.0,0.0
12015010402,2,0.0,,0.0,1.0,0.0
12015010404,1,0.0,0.0,0.0,1.0,0.0
12015010501,1,0.0,,0.0,1.0,0.0
12015010502,2,0.0,0.0,0.0,0.5,0.5
12015020101,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
12015020103,1,0.0,,0.0,1.0,0.0
12015020104,1,0.0,,1.0,0.0,1.0
12015020201,2,0.0,0.0,0.5,0.5,0.5
12015020202,2,0.0,,0.0,0.5,0.5
12015020302,3,0.0,0.0,0.6666666666666666,1.0,0.0
12015020303,2,0.0,,0.0,0.0,1.0
12015020400,5,0.0,0.0,0.4,0.6,0.4
12015020501,3,0.0,0.0,0.3333333333333333,1.0,0.0
12015020502,1,0.0,,1.0,0.0,1.0
12015020601,1,0.0,,1.0,1.0,0.0
12015020602,3,0.0,0.0,0.0,1.0,0.0
12015020700,2,0.0,,0.0,0.0,1.0
12015020800,4,0.0,0.0,0.0,0.5,0.5
12015020900,4,0.0,0.0,0.25,0.5,0.5
12015021001,1,0.0,,0.0,1.0,0.0
12015021002,1,0.0,0.0,1.0,0.0,1.0
12015021003,4,0.0,0.0,0.0,0.5,0.5
12015030100,1,0.0,,0.0,1.0,0.0
12015030200,5,0.0,0.0,0.4,0.8,0.2
12015030301,3,0.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333
12015030503,2,0.0,0.0,0.5,0.5,0.5
12017450101,1,0.0,0.0,1.0,0.0,1.0
12017450102,1,341.7,341.7,1.0,1.0,0.0
12017450201,4,0.0,0.0,0.5,0.5,0.5
12017450202,2,0.0,,0.0,0.5,0.5
12017450302,3,0.0,,0.0,1.0,0.0
12017450303,3,341.7,170.85,0.0,0.6666666666666666,0.3333333333333333
12017450304,3,0.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666
12017450400,2,341.7,170.85,1.0,0.5,0.5
12017450500,4,0.0,,0.0,0.25,0.75
12017450601,2,0.0,0.0,0.0,0.5,0.5
12017450602,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
12017450701,1,0.0,,0.0,0.0,1.0
12017450702,7,0.0,,0.14285714285714285,0.7142857142857143,0.2857142857142857
12017450800,5,0.0,,0.0,0.6,0.4
12017450901,2,0.0,,0.0,0.5,0.5
12017450902,2,0.0,,1.0,1.0,0.0
12017451000,3,0.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666
12017451102,4,0.0,0.0,0.75,0.75,0.25
12017451200,4,0.0,0.0,0.25,0.5,0.5
12017451300,1,0.0,,0.0,0.0,1.0
12017451400,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12017451501,1,0.0,0.0,1.0,1.0,0.0
12017451502,2,0.0,0.0,0.0,0.5,0.5
12017451602,1,0.0,0.0,0.0,1.0,0.0
12017451700,8,0.0,0.0,0.5,0.75,0.25
12019030102,2,1927.8,963.9,0.5,0.5,0.5
12019030103,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
12019030104,1,0.0,,0.0,1.0,0.0
12019030201,4,0.0,0.0,0.5,0.5,0.5
12019030202,4,0.0,0.0,0.5,1.0,0.0
12019030203,8,0.0,0.0,0.25,0.375,0.625
12019030301,8,0.0,0.0,0.375,0.75,0.25
12019030303,3,341.7,113.89999999999999,0.3333333333333333,0.3333333333333333,0.6666666666666666
12019030304,1,0.0,,1.0,0.0,1.0
12019030500,2,0.0,0.0,0.5,0.5,0.5
12019030600,2,0.0,,1.0,0.5,0.5
12019030701,3,0.0,,0.6666666666666666,1.0,0.0
12019030702,2,0.0,,0.5,0.5,0.5
12019030703,2,0.0,,0.5,0.5,0.5
12019030802,5,341.7,170.85,0.6,0.4,0.6
12019030902,6,1927.8,963.9,0.3333333333333333,0.6666666666666666,0.3333333333333333
12019030904,2,0.0,0.0,0.0,0.5,0.5
12019031104,1,0.0,,0.0,1.0,0.0
12019031105,1,0.0,0.0,0.0,1.0,0.0
12019031106,2,0.0,0.0,1.0,0.5,0.5
12019031107,1,0.0,,1.0,1.0,0.0
12019031108,1,0.0,,0.0,0.0,1.0
12019031200,7,0.0,0.0,0.42857142857142855,1.0,0.0
12019031400,1,0.0,,1.0,1.0,0.0
12019031500,2,0.0,,0.5,0.0,1.0
12021000200,2,0.0,0.0,0.0,0.0,1.0
12021000301,1,0.0,,1.0,1.0,0.0
12021000302,3,0.0,0.0,0.6666666666666666,1.0,0.0
12021000500,1,0.0,,1.0,0.0,1.0
12021000700,4,0.0,0.0,0.5,0.0,1.0
12021010102,4,0.0,0.0,0.5,1.0,0.0
12021010105,3,0.0,0.0,0.3333333333333333,0.0,1.0
12021010107,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
12021010108,3,0.0,,0.0,0.3333333333333333,0.6666666666666666
12021010110,6,0.0,0.0,0.16666666666666666,0.5,0.5
12021010205,2,0.0,,0.0,0.5,0.5
12021010208,1,0.0,0.0,0.0,1.0,0.0
12021010209,1,0.0,0.0,0.0,0.0,1.0
12021010210,1,0.0,0.0,1.0,0.0,1.0
12021010211,2,0.0,,0.0,0.0,1.0
12021010212,2,0.0,0.0,0.5,0.0,1.0
12021010213,1,0.0,,0.0,1.0,0.0
12021010300,6,1927.8,481.95,0.3333333333333333,0.5,0.5
12021010401,4,341.7,341.7,0.5,0.0,1.0
12021010405,7,0.0,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143
12021010408,5,0.0,0.0,0.4,0.8,0.2
12021010410,6,0.0,0.0,0.16666666666666666,0.0,1.0
12021010411,10,341.7,113.89999999999999,0.3,0.6,0.4
12021010412,8,0.0,0.0,0.25,0.875,0.125
12021010413,10,0.0,0.0,0.2,0.3,0.7
12021010414,18,0.0,0.0,0.2777777777777778,0.4444444444444444,0.5555555555555556
12021010415,14,341.7,42.7125,0.5,0.6428571428571429,0.35714285714285715
12021010416,5,0.0,0.0,0.4,0.8,0.2
12021010417,6,0.0,0.0,0.3333333333333333,0.8333333333333334,0.16666666666666666
12021010418,5,341.7,341.7,0.6,0.8,0.2
12021010419,6,2611.2,870.4,0.6666666666666666,0.3333333333333333,0.6666666666666666
12021010420,12,683.4,113.89999999999999,0.25,0.25,0.75
12021010505,11,0.0,0.0,0.45454545454545453,0.45454545454545453,0.5454545454545454
12021010506,5,0.0,0.0,0.6,0.6,0.4
12021010507,5,0.0,0.0,0.4,0.2,0.8
12021010508,5,341.7,170.85,0.6,0.8,0.2
12021010509,7,0.0,0.0,0.42857142857142855,0.7142857142857143,0.2857142857142857
12021010510,5,341.7,170.85,0.2,0.8,0.2
12021010601,1,0.0,,0.0,0.0,1.0
12021010602,1,0.0,,1.0,0.0,1.0
12021010604,4,0.0,0.0,0.0,0.25,0.75
12021010605,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12021010606,1,341.7,341.7,1.0,0.0,1.0
12021010701,8,5441.7,1088.34,0.375,0.375,0.625
12021010702,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12021010801,3,0.0,,0.3333333333333333,0.6666666666666666,0.3333333333333333
12021010802,12,341.7,85.425,0.3333333333333333,0.3333333333333333,0.6666666666666666
12021010803,10,0.0,0.0,0.3,0.6,0.3
12021010903,4,0.0,0.0,0.0,1.0,0.0
12021010904,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
12021010905,1,0.0,,0.0,1.0,0.0
12021011002,2,0.0,,0.5,1.0,0.0
12021011102,12,0.0,0.0,0.4166666666666667,0.75,0.25
12021011103,4,0.0,0.0,0.5,0.25,0.75
12021011105,6,1927.8,385.56,0.5,0.3333333333333333,0.6666666666666666
12021011106,4,0.0,0.0,0.25,0.75,0.25
12021011201,8,0.0,0.0,0.75,0.5,0.5
12021011202,31,0.0,0.0,0.2903225806451613,0.7741935483870968,0.22580645161290322
12021011204,4,0.0,0.0,0.25,0.25,0.75
12021011205,2,1927.8,1927.8,0.0,0.0,1.0
12021011301,7,341.7,113.89999999999999,0.2857142857142857,0.42857142857142855,0.5714285714285714
12021011302,5,0.0,0.0,0.2,0.2,0.8
12021011400,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
12023110201,2,0.0,0.0,0.5,1.0,0.0
12023110202,5,0.0,0.0,0.4,0.6,0.4
12023110300,9,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
12023110400,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12023110500,3,0.0,,0.6666666666666666,0.3333333333333333,0.6666666666666666
12023110601,6,0.0,0.0,0.16666666666666666,1.0,0.0
12023110700,2,0.0,,0.0,0.5,0.5
12023110800,6,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12023110901,3,1927.8,963.9,0.3333333333333333,0.6666666666666666,0.3333333333333333
12023110904,2,0.0,,0.0,1.0,0.0
12027010101,1,0.0,,0.0,0.0,1.0
12027010102,3,0.0,0.0,0.3333333333333333,1.0,0.0
12027010200,3,0.0,,0.3333333333333333,0.6666666666666666,0.3333333333333333
12027010301,2,0.0,0.0,0.5,0.5,0.5
12027010302,1,0.0,0.0,0.0,0.0,1.0
12027010403,1,0.0,0.0,0.0,1.0,0.0
12027010404,1,0.0,0.0,0.0,1.0,0.0
12029970101,2,0.0,,0.5,1.0,0.0
12029970102,5,0.0,,0.6,1.0,0.0
12029970200,4,0.0,,0.5,0.75,0.25
12031000100,8,0.0,0.0,0.5,0.375,0.625
12031000200,2,0.0,0.0,0.5,0.0,1.0
12031000300,3,341.7,113.89999999999999,0.6666666666666666,0.3333333333333333,0.6666666666666666
12031000600,1,0.0,,0.0,0.0,1.0
12031000700,2,0.0,0.0,0.5,0.5,0.5
12031000800,3,0.0,0.0,0.6666666666666666,0.0,1.0
12031001000,1,0.0,0.0,0.0,0.0,1.0
12031001100,5,1927.8,642.6,0.2,0.0,1.0
12031001200,2,0.0,0.0,0.5,0.0,1.0
12031001300,4,0.0,0.0,0.5,0.0,1.0
12031001400,11,341.7,113.89999999999999,0.5454545454545454,0.5454545454545454,0.45454545454545453
12031001500,9,0.0,0.0,0.5555555555555556,0.0,1.0
12031001600,2,0.0,0.0,0.5,0.5,0.5
12031002101,1,0.0,0.0,0.0,1.0,0.0
12031002102,1,0.0,,0.0,1.0,0.0
12031002200,1,0.0,0.0,0.0,1.0,0.0
12031002300,1,0.0,,0.0,1.0,0.0
12031002501,1,0.0,,1.0,0.0,1.0
12031002502,1,0.0,,0.0,1.0,0.0
12031002600,3,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333
12031002701,7,0.0,0.0,0.2857142857142857,0.14285714285714285,0.8571428571428571
12031002702,2,0.0,0.0,0.0,0.5,0.5
12031002801,15,4197.3,699.5500000000001,0.2,0.6,0.3333333333333333
12031002802,8,0.0,0.0,0.0,0.625,0.375
12031002901,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
12031002902,3,341.7,113.89999999999999,0.0,0.0,1.0
12031010101,1,0.0,,0.0,0.0,1.0
12031010102,5,0.0,0.0,0.6,0.6,0.4
12031010103,4,0.0,,0.25,1.0,0.0
12031010201,6,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
12031010303,7,0.0,0.0,0.5714285714285714,0.14285714285714285,0.8571428571428571
12031010304,11,0.0,0.0,0.18181818181818182,0.45454545454545453,0.5454545454545454
12031010401,1,0.0,0.0,1.0,1.0,0.0
12031010402,8,0.0,0.0,0.25,0.25,0.75
12031010500,15,0.0,0.0,0.06666666666666667,0.4666666666666667,0.5333333333333333
12031010600,6,0.0,0.0,0.3333333333333333,0.5,0.5
12031010700,9,0.0,0.0,0.1111111111111111,0.6666666666666666,0.3333333333333333
12031010800,5,0.0,0.0,0.8,0.4,0.6
12031010900,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
12031011000,2,0.0,0.0,0.5,0.5,0.5
12031011100,7,2269.5,567.375,0.0,0.5714285714285714,0.42857142857142855
12031011200,4,0.0,0.0,0.75,1.0,0.0
12031011300,4,341.7,341.7,0.0,0.75,0.25
12031011400,2,0.0,,0.0,0.0,1.0
12031011500,7,3855.6,771.12,0.2857142857142857,0.2857142857142857,0.7142857142857143
12031011600,4,0.0,0.0,0.5,0.0,1.0
12031011700,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
12031011901,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12031011902,2,0.0,0.0,0.0,1.0,0.0
12031011903,2,0.0,0.0,0.0,0.5,0.5
12031012000,2,0.0,,1.0,0.5,0.5
12031012100,1,0.0,0.0,1.0,0.0,1.0
12031012200,6,341.7,85.425,0.5,0.6666666666666666,0.3333333333333333
12031012300,1,0.0,0.0,0.0,1.0,0.0
12031012400,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
12031012500,6,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666
12031012601,7,1927.8,481.95,0.2857142857142857,0.0,0.8571428571428571
12031012602,3,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
12031012702,12,5100.0,728.5714285714286,0.5,0.5,0.5
12031012703,2,0.0,0.0,1.0,0.0,1.0
12031012704,8,0.0,0.0,0.25,0.125,0.875
12031012800,6,0.0,0.0,0.3333333333333333,0.5,0.5
12031012900,1,341.7,341.7,0.0,0.0,1.0
12031013100,1,341.7,341.7,0.0,1.0,0.0
12031013300,4,0.0,0.0,0.25,0.5,0.5
12031013402,2,0.0,0.0,0.5,0.0,1.0
12031013403,5,0.0,0.0,0.6,0.2,0.8
12031013404,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334
12031013502,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
12031013503,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12031013504,6,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12031013521,4,1927.8,963.9,0.5,0.25,0.75
12031013721,5,0.0,0.0,0.2,0.2,0.8
12031013723,5,0.0,0.0,0.4,0.2,0.8
12031013726,2,0.0,,1.0,0.5,0.5
12031013727,2,0.0,0.0,0.0,0.5,0.5
12031013800,1,0.0,,1.0,0.0,1.0
12031013901,2,0.0,0.0,0.0,0.5,0.5
12031013902,1,0.0,,0.0,1.0,0.0
12031013904,1,0.0,,0.0,1.0,0.0
12031013906,2,0.0,0.0,1.0,0.5,0.5
12031014101,1,0.0,,1.0,1.0,0.0
12031014202,1,1927.8,1927.8,0.0,1.0,0.0
12031014204,2,0.0,0.0,0.0,0.5,0.5
12031014311,3,341.7,341.7,0.3333333333333333,0.0,1.0
12031014312,2,341.7,341.7,0.5,1.0,0.0
12031014328,2,0.0,0.0,0.0,0.0,1.0
12031014330,1,0.0,,0.0,1.0,0.0
12031014331,1,0.0,,0.0,1.0,0.0
12031014332,1,0.0,0.0,0.0,1.0,0.0
12031014333,1,0.0,,0.0,1.0,0.0
12031014334,1,0.0,,0.0,0.0,1.0
12031014337,1,0.0,,0.0,0.0,1.0
12031014338,2,341.7,341.7,0.0,0.5,0.5
12031014401,2,0.0,0.0,0.5,0.5,0.5
12031014404,2,0.0,0.0,0.0,0.0,1.0
12031014408,1,0.0,,0.0,1.0,0.0
12031014409,4,0.0,,0.5,0.5,0.5
12031014410,2,0.0,0.0,0.0,0.0,1.0
12031014411,2,0.0,0.0,0.5,0.0,1.0
12031014412,3,0.0,,0.3333333333333333,0.6666666666666666,0.3333333333333333
12031014413,2,0.0,0.0,0.0,0.5,0.5
12031014500,2,341.7,341.7,1.0,0.0,1.0
12031014601,1,0.0,0.0,0.0,1.0,0.0
12031014603,5,0.0,0.0,0.2,0.6,0.4
12031014604,2,0.0,0.0,0.0,0.0,1.0
12031014701,5,0.0,0.0,0.4,0.2,0.8
12031014702,4,0.0,0.0,0.25,0.5,0.5
12031014800,7,341.7,113.89999999999999,0.42857142857142855,0.2857142857142857,0.7142857142857143
12031014901,2,0.0,0.0,0.5,0.0,1.0
12031014902,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
12031015001,5,0.0,0.0,0.0,0.4,0.6
12031015002,4,0.0,0.0,0.75,0.5,0.5
12031015100,5,0.0,0.0,0.0,0.2,0.8
12031015400,1,0.0,,0.0,0.0,1.0
12031015501,3,0.0,0.0,0.0,0.0,1.0
12031015502,6,341.7,113.89999999999999,0.3333333333333333,0.0,1.0
12031015600,4,0.0,0.0,0.75,0.25,0.75
12031015700,5,0.0,0.0,0.4,0.6,0.4
12031015801,1,0.0,,0.0,0.0,1.0
12031015802,7,0.0,0.0,0.2857142857142857,0.5714285714285714,0.42857142857142855
12031015922,2,0.0,,0.0,0.0,1.0
12031015923,5,0.0,0.0,0.2,0.0,1.0
12031015925,3,0.0,0.0,0.6666666666666666,0.0,1.0
12031015926,3,0.0,0.0,0.0,0.0,1.0
12031016000,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12031016200,2,341.7,341.7,0.5,0.0,1.0
12031016300,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
12031016400,2,0.0,,0.5,0.5,0.5
12031016500,1,0.0,,1.0,1.0,0.0
12031016601,9,0.0,0.0,0.4444444444444444,0.0,1.0
12031016604,2,0.0,,0.5,0.5,0.5
12031016711,1,0.0,,0.0,0.0,1.0
12031016722,1,0.0,0.0,1.0,0.0,1.0
12031016724,1,0.0,,0.0,1.0,0.0
12031016725,4,0.0,0.0,0.25,0.0,1.0
12031016726,1,0.0,,0.0,1.0,0.0
12031016727,2,0.0,0.0,0.5,0.0,1.0
12031016728,1,0.0,,0.0,1.0,0.0
12031016729,1,0.0,,0.0,1.0,0.0
12031016801,2,0.0,0.0,0.5,1.0,0.0
12031016804,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12031016805,2,0.0,,0.5,0.5,0.5
12031016806,5,0.0,,0.2,0.4,0.6
12031016807,3,0.0,,0.3333333333333333,0.6666666666666666,0.3333333333333333
12031016808,2,341.7,170.85,0.0,0.5,0.5
12031017100,3,1927.8,963.9,0.0,0.3333333333333333,0.6666666666666666
12031017300,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12031017400,4,341.7,170.85,0.75,0.25,0.75
12033003610,1,0.0,,0.0,0.0,1.0
12035060105,1,0.0,,0.0,1.0,0.0
12035060107,1,0.0,,1.0,1.0,0.0
12035060204,2,0.0,,0.0,0.0,1.0
12035060205,1,0.0,,0.0,1.0,0.0
12035060206,1,0.0,,0.0,0.0,1.0
12035060207,7,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857
12035060208,3,0.0,,0.0,0.3333333333333333,0.6666666666666666
12035060209,3,0.0,0.0,0.3333333333333333,1.0,0.0
12035060210,3,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
12035060211,3,0.0,,1.0,1.0,0.0
12035060212,1,0.0,,0.0,1.0,0.0
12035060213,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
12035060214,5,0.0,0.0,0.2,0.8,0.2
12035060301,1,0.0,0.0,1.0,0.0,1.0
12035060302,4,3855.6,963.9,0.5,0.5,0.5
12035060304,1,0.0,0.0,0.0,1.0,0.0
12037970100,2,0.0,,0.0,0.5,0.5
12037970200,2,0.0,0.0,0.0,1.0,0.0
12037970302,3,1482.76,1482.76,0.0,0.6666666666666666,0.3333333333333333
12037970304,2,2844.95,2844.95,0.0,1.0,0.0
12039020101,1,0.0,,0.0,1.0,0.0
12039020300,5,0.0,0.0,0.0,0.4,0.6
12039020400,3,142.23,47.41,0.0,1.0,0.0
12039020500,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12039020701,2,0.0,0.0,0.0,1.0,0.0
12039020702,6,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12039020800,5,0.0,0.0,0.0,0.8,0.2
12041950100,3,0.0,0.0,0.3333333333333333,1.0,0.0
12041950202,1,0.0,,0.0,0.0,1.0
12041950204,1,0.0,0.0,0.0,0.0,1.0
12043000100,2,0.0,0.0,0.5,1.0,0.0
12043000200,5,683.4,170.85,0.6,0.6,0.4
12045960100,5,324.97,81.2425,0.0,0.4,0.6
12045960200,6,14960.9,2992.18,0.16666666666666666,0.6666666666666666,0.3333333333333333
12045960300,7,3944.6000000000004,1314.8666666666668,0.14285714285714285,0.8571428571428571,0.14285714285714285
12047960100,1,0.0,0.0,0.0,1.0,0.0
12047960300,1,0.0,,0.0,1.0,0.0
12049970101,3,0.0,0.0,0.3333333333333333,1.0,0.0
12049970102,1,341.7,341.7,0.0,1.0,0.0
12049970201,5,1927.8,481.95,0.6,0.6,0.4
12049970202,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
12049970300,6,0.0,0.0,0.5,0.5,0.5
12049970400,6,341.7,85.425,0.5,0.5,0.3333333333333333
12051000100,9,341.7,85.425,0.1111111111111111,0.5555555555555556,0.4444444444444444
12051000200,15,1927.8,192.78,0.4,0.6666666666666666,0.3333333333333333
12051000300,8,0.0,0.0,0.0,0.75,0.25
12051000401,4,341.7,170.85,0.25,0.5,0.5
12051000402,6,341.7,68.34,0.6666666666666666,0.3333333333333333,0.6666666666666666
12051000600,5,0.0,0.0,0.0,0.6,0.4
12053040101,3,0.0,0.0,0.6666666666666666,1.0,0.0
12053040102,2,5100.0,5100.0,1.0,0.0,1.0
12053040201,3,0.0,0.0,0.0,1.0,0.0
12053040202,5,0.0,,0.8,0.8,0.2
12053040302,4,0.0,,0.75,1.0,0.0
12053040303,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12053040400,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
12053040501,4,0.0,,0.5,0.75,0.25
12053040502,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12053040601,3,341.7,170.85,0.3333333333333333,0.3333333333333333,0.6666666666666666
12053040602,3,341.7,170.85,0.3333333333333333,0.3333333333333333,0.6666666666666666
12053040701,1,0.0,,0.0,0.0,1.0
12053040801,1,0.0,0.0,0.0,1.0,0.0
12053040905,2,0.0,,0.5,1.0,0.0
12053040906,2,0.0,,0.0,1.0,0.0
12053040907,2,0.0,,0.0,1.0,0.0
12053040908,1,0.0,,0.0,1.0,0.0
12053040909,1,0.0,0.0,0.0,1.0,0.0
12053040910,2,0.0,0.0,0.0,0.5,0.5
12053040911,1,0.0,,1.0,1.0,0.0
12053041003,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
12053041004,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
12053041006,1,0.0,,1.0,1.0,0.0
12053041103,1,0.0,0.0,1.0,0.0,1.0
12053041104,1,0.0,,1.0,1.0,0.0
12053041105,4,0.0,,0.0,0.25,0.75
12053041106,1,0.0,,0.0,0.0,1.0
12053041201,3,0.0,0.0,0.3333333333333333,1.0,0.0
12053041204,1,0.0,,0.0,0.0,1.0
12053041303,1,0.0,0.0,1.0,1.0,0.0
12053041305,1,0.0,,0.0,0.0,1.0
