disasterNumber,state,declarationTitle,fipsStateCode,fipsCountyCode,designatedArea,storm_name
3230,IL,HURRICANE KATRINA EVACUATION,17,153,Pulaski (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,155,Putnam (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,157,Randolph (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,159,Richland (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,161,Rock Island (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,163,St. Clair (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,165,Saline (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,167,Sangamon (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,169,Schuyler (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,171,Scott (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,173,Shelby (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,175,Stark (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,177,Stephenson (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,179,Tazewell (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,181,Union (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,183,Vermilion (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,185,Wabash (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,187,Warren (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,189,Washington (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,191,Wayne (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,193,White (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,195,Whiteside (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,197,Will (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,199,Williamson (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,201,Winnebago (County),Katrina
3230,IL,HURRICANE KATRINA EVACUATION,17,203,Woodford (County),Katrina
3231,KY,HURRICANE KATRINA ,21,001,Adair (County),Katrina
3231,KY,HURRICANE KATRINA ,21,003,Allen (County),Katrina
3231,KY,HURRICANE KATRINA ,21,005,Anderson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,007,Ballard (County),Katrina
3231,KY,HURRICANE KATRINA ,21,009,Barren (County),Katrina
3231,KY,HURRICANE KATRINA ,21,011,Bath (County),Katrina
3231,KY,HURRICANE KATRINA ,21,013,Bell (County),Katrina
3231,KY,HURRICANE KATRINA ,21,015,Boone (County),Katrina
3231,KY,HURRICANE KATRINA ,21,017,Bourbon (County),Katrina
3231,KY,HURRICANE KATRINA ,21,019,Boyd (County),Katrina
3231,KY,HURRICANE KATRINA ,21,021,Boyle (County),Katrina
3231,KY,HURRICANE KATRINA ,21,023,Bracken (County),Katrina
3231,KY,HURRICANE KATRINA ,21,025,Breathitt (County),Katrina
3231,KY,HURRICANE KATRINA ,21,027,Breckinridge (County),Katrina
3231,KY,HURRICANE KATRINA ,21,029,Bullitt (County),Katrina
3231,KY,HURRICANE KATRINA ,21,031,Butler (County),Katrina
3231,KY,HURRICANE KATRINA ,21,033,Caldwell (County),Katrina
3231,KY,HURRICANE KATRINA ,21,035,Calloway (County),Katrina
3231,KY,HURRICANE KATRINA ,21,037,Campbell (County),Katrina
3231,KY,HURRICANE KATRINA ,21,039,Carlisle (County),Katrina
3231,KY,HURRICANE KATRINA ,21,041,Carroll (County),Katrina
3231,KY,HURRICANE KATRINA ,21,043,Carter (County),Katrina
3231,KY,HURRICANE KATRINA ,21,045,Casey (County),Katrina
3231,KY,HURRICANE KATRINA ,21,047,Christian (County),Katrina
3231,KY,HURRICANE KATRINA ,21,049,Clark (County),Katrina
3231,KY,HURRICANE KATRINA ,21,051,Clay (County),Katrina
3231,KY,HURRICANE KATRINA ,21,053,Clinton (County),Katrina
3231,KY,HURRICANE KATRINA ,21,055,Crittenden (County),Katrina
3231,KY,HURRICANE KATRINA ,21,057,Cumberland (County),Katrina
3231,KY,HURRICANE KATRINA ,21,059,Daviess (County),Katrina
3231,KY,HURRICANE KATRINA ,21,061,Edmonson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,063,Elliott (County),Katrina
3231,KY,HURRICANE KATRINA ,21,065,Estill (County),Katrina
3231,KY,HURRICANE KATRINA ,21,067,Fayette (County),Katrina
3231,KY,HURRICANE KATRINA ,21,069,Fleming (County),Katrina
3231,KY,HURRICANE KATRINA ,21,071,Floyd (County),Katrina
3231,KY,HURRICANE KATRINA ,21,073,Franklin (County),Katrina
3231,KY,HURRICANE KATRINA ,21,075,Fulton (County),Katrina
3231,KY,HURRICANE KATRINA ,21,077,Gallatin (County),Katrina
3231,KY,HURRICANE KATRINA ,21,079,Garrard (County),Katrina
3231,KY,HURRICANE KATRINA ,21,081,Grant (County),Katrina
3231,KY,HURRICANE KATRINA ,21,083,Graves (County),Katrina
3231,KY,HURRICANE KATRINA ,21,085,Grayson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,087,Green (County),Katrina
3231,KY,HURRICANE KATRINA ,21,089,Greenup (County),Katrina
3231,KY,HURRICANE KATRINA ,21,091,Hancock (County),Katrina
3231,KY,HURRICANE KATRINA ,21,093,Hardin (County),Katrina
3231,KY,HURRICANE KATRINA ,21,095,Harlan (County),Katrina
3231,KY,HURRICANE KATRINA ,21,097,Harrison (County),Katrina
3231,KY,HURRICANE KATRINA ,21,099,Hart (County),Katrina
3231,KY,HURRICANE KATRINA ,21,101,Henderson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,103,Henry (County),Katrina
3231,KY,HURRICANE KATRINA ,21,105,Hickman (County),Katrina
3231,KY,HURRICANE KATRINA ,21,107,Hopkins (County),Katrina
3231,KY,HURRICANE KATRINA ,21,109,Jackson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,111,Jefferson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,113,Jessamine (County),Katrina
3231,KY,HURRICANE KATRINA ,21,115,Johnson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,117,Kenton (County),Katrina
3231,KY,HURRICANE KATRINA ,21,119,Knott (County),Katrina
3231,KY,HURRICANE KATRINA ,21,121,Knox (County),Katrina
3231,KY,HURRICANE KATRINA ,21,123,Larue (County),Katrina
3231,KY,HURRICANE KATRINA ,21,125,Laurel (County),Katrina
3231,KY,HURRICANE KATRINA ,21,127,Lawrence (County),Katrina
3231,KY,HURRICANE KATRINA ,21,129,Lee (County),Katrina
3231,KY,HURRICANE KATRINA ,21,131,Leslie (County),Katrina
3231,KY,HURRICANE KATRINA ,21,133,Letcher (County),Katrina
3231,KY,HURRICANE KATRINA ,21,135,Lewis (County),Katrina
3231,KY,HURRICANE KATRINA ,21,137,Lincoln (County),Katrina
3231,KY,HURRICANE KATRINA ,21,139,Livingston (County),Katrina
3231,KY,HURRICANE KATRINA ,21,141,Logan (County),Katrina
3231,KY,HURRICANE KATRINA ,21,143,Lyon (County),Katrina
3231,KY,HURRICANE KATRINA ,21,145,McCracken (County),Katrina
3231,KY,HURRICANE KATRINA ,21,147,McCreary (County),Katrina
3231,KY,HURRICANE KATRINA ,21,149,McLean (County),Katrina
3231,KY,HURRICANE KATRINA ,21,151,Madison (County),Katrina
3231,KY,HURRICANE KATRINA ,21,153,Magoffin (County),Katrina
3231,KY,HURRICANE KATRINA ,21,155,Marion (County),Katrina
3231,KY,HURRICANE KATRINA ,21,157,Marshall (County),Katrina
3231,KY,HURRICANE KATRINA ,21,159,Martin (County),Katrina
3231,KY,HURRICANE KATRINA ,21,161,Mason (County),Katrina
3231,KY,HURRICANE KATRINA ,21,163,Meade (County),Katrina
3231,KY,HURRICANE KATRINA ,21,165,Menifee (County),Katrina
3231,KY,HURRICANE KATRINA ,21,167,Mercer (County),Katrina
3231,KY,HURRICANE KATRINA ,21,169,Metcalfe (County),Katrina
3231,KY,HURRICANE KATRINA ,21,171,Monroe (County),Katrina
3231,KY,HURRICANE KATRINA ,21,173,Montgomery (County),Katrina
3231,KY,HURRICANE KATRINA ,21,175,Morgan (County),Katrina
3231,KY,HURRICANE KATRINA ,21,177,Muhlenberg (County),Katrina
3231,KY,HURRICANE KATRINA ,21,179,Nelson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,181,Nicholas (County),Katrina
3231,KY,HURRICANE KATRINA ,21,183,Ohio (County),Katrina
3231,KY,HURRICANE KATRINA ,21,185,Oldham (County),Katrina
3231,KY,HURRICANE KATRINA ,21,187,Owen (County),Katrina
3231,KY,HURRICANE KATRINA ,21,189,Owsley (County),Katrina
3231,KY,HURRICANE KATRINA ,21,191,Pendleton (County),Katrina
3231,KY,HURRICANE KATRINA ,21,193,Perry (County),Katrina
3231,KY,HURRICANE KATRINA ,21,195,Pike (County),Katrina
3231,KY,HURRICANE KATRINA ,21,197,Powell (County),Katrina
3231,KY,HURRICANE KATRINA ,21,199,Pulaski (County),Katrina
3231,KY,HURRICANE KATRINA ,21,201,Robertson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,203,Rockcastle (County),Katrina
3231,KY,HURRICANE KATRINA ,21,205,Rowan (County),Katrina
3231,KY,HURRICANE KATRINA ,21,207,Russell (County),Katrina
3231,KY,HURRICANE KATRINA ,21,209,Scott (County),Katrina
3231,KY,HURRICANE KATRINA ,21,211,Shelby (County),Katrina
3231,KY,HURRICANE KATRINA ,21,213,Simpson (County),Katrina
3231,KY,HURRICANE KATRINA ,21,215,Spencer (County),Katrina
3231,KY,HURRICANE KATRINA ,21,217,Taylor (County),Katrina
3231,KY,HURRICANE KATRINA ,21,219,Todd (County),Katrina
3231,KY,HURRICANE KATRINA ,21,221,Trigg (County),Katrina
3231,KY,HURRICANE KATRINA ,21,223,Trimble (County),Katrina
3231,KY,HURRICANE KATRINA ,21,225,Union (County),Katrina
3231,KY,HURRICANE KATRINA ,21,227,Warren (County),Katrina
3231,KY,HURRICANE KATRINA ,21,229,Washington (County),Katrina
3231,KY,HURRICANE KATRINA ,21,231,Wayne (County),Katrina
3231,KY,HURRICANE KATRINA ,21,233,Webster (County),Katrina
3231,KY,HURRICANE KATRINA ,21,235,Whitley (County),Katrina
3231,KY,HURRICANE KATRINA ,21,237,Wolfe (County),Katrina
3231,KY,HURRICANE KATRINA ,21,239,Woodford (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,001,Adair (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,003,Andrew (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,005,Atchison (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,007,Audrain (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,009,Barry (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,011,Barton (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,013,Bates (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,015,Benton (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,017,Bollinger (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,019,Boone (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,021,Buchanan (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,023,Butler (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,025,Caldwell (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,027,Callaway (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,029,Camden (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,031,Cape Girardeau (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,033,Carroll (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,035,Carter (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,037,Cass (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,039,Cedar (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,041,Chariton (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,043,Christian (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,045,Clark (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,047,Clay (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,049,Clinton (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,051,Cole (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,053,Cooper (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,055,Crawford (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,057,Dade (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,059,Dallas (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,061,Daviess (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,063,DeKalb (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,065,Dent (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,067,Douglas (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,069,Dunklin (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,071,Franklin (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,073,Gasconade (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,075,Gentry (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,077,Greene (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,079,Grundy (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,081,Harrison (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,083,Henry (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,085,Hickory (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,087,Holt (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,089,Howard (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,091,Howell (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,093,Iron (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,095,Jackson (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,097,Jasper (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,099,Jefferson (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,101,Johnson (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,103,Knox (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,105,Laclede (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,107,Lafayette (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,109,Lawrence (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,111,Lewis (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,113,Lincoln (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,115,Linn (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,117,Livingston (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,119,McDonald (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,121,Macon (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,123,Madison (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,125,Maries (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,127,Marion (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,129,Mercer (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,131,Miller (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,133,Mississippi (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,135,Moniteau (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,137,Monroe (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,139,Montgomery (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,141,Morgan (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,143,New Madrid (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,145,Newton (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,147,Nodaway (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,149,Oregon (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,151,Osage (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,153,Ozark (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,155,Pemiscot (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,157,Perry (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,159,Pettis (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,161,Phelps (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,163,Pike (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,165,Platte (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,167,Polk (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,169,Pulaski (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,171,Putnam (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,173,Ralls (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,175,Randolph (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,177,Ray (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,179,Reynolds (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,181,Ripley (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,183,St. Charles (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,185,St. Clair (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,186,Ste. Genevieve (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,187,St. Francois (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,189,St. Louis (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,195,Saline (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,197,Schuyler (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,199,Scotland (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,201,Scott (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,203,Shannon (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,205,Shelby (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,207,Stoddard (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,209,Stone (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,211,Sullivan (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,213,Taney (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,215,Texas (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,217,Vernon (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,219,Warren (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,221,Washington (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,223,Wayne (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,225,Webster (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,227,Worth (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,229,Wright (County),Katrina
3232,MO,HURRICANE KATRINA EVACUATION,29,510,St. Louis,Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,001,Abbeville (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,003,Aiken (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,005,Allendale (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,007,Anderson (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,009,Bamberg (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,011,Barnwell (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,013,Beaufort (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,015,Berkeley (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,017,Calhoun (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,019,Charleston (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,021,Cherokee (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,023,Chester (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,025,Chesterfield (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,027,Clarendon (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,029,Colleton (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,031,Darlington (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,033,Dillon (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,035,Dorchester (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,037,Edgefield (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,039,Fairfield (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,041,Florence (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,043,Georgetown (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,045,Greenville (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,047,Greenwood (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,049,Hampton (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,051,Horry (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,053,Jasper (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,055,Kershaw (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,057,Lancaster (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,059,Laurens (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,061,Lee (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,063,Lexington (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,065,McCormick (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,067,Marion (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,069,Marlboro (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,071,Newberry (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,073,Oconee (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,075,Orangeburg (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,077,Pickens (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,079,Richland (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,081,Saluda (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,083,Spartanburg (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,085,Sumter (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,087,Union (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,089,Williamsburg (County),Katrina
3233,SC,HURRICANE KATRINA EVACUATION,45,091,York (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,003,Aurora (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,005,Beadle (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,007,Bennett (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,009,Bon Homme (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,011,Brookings (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,013,Brown (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,015,Brule (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,017,Buffalo (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,019,Butte (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,021,Campbell (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,023,Charles Mix (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,025,Clark (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,027,Clay (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,029,Codington (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,031,Corson (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,033,Custer (County),Katrina
3234,SD,HURRICANE KATRINA EVACUATION,46,035,Davison (County),Katrina
